trial,mode,seed,cycles,burst_prob,burst_scale,drift_rate,noise_scale,shock_prob,shock_scale,admissions,denials,latch_events,first_latch_cycle,intervention_precision,resid_p95,resid_p99
143,scout_v2,1132459,1220,0.0679273827133449,3.0884233947326725,0.005358976402484477,0.021059695660275407,0.01657337842830527,6.734592803825627,286,934,934,0,0.475,0.8,0.8
144,raw_v2,1140378,1624,0.047767900279890994,4.016728263568718,0.019243563172676528,0.17331641056971347,0.008679796375802023,5.6202721771478235,69,1555,1555,0,0.0,1.471970258834646,2.3288491387098063
144,scout_v2,1140378,1624,0.047767900279890994,4.016728263568718,0.019243563172676528,0.17331641056971347,0.008679796375802023,5.6202721771478235,69,1555,1555,0,0.2608695652173913,0.8,0.8
145,raw_v2,1148297,732,0.04256373798653694,2.292166962938638,0.015768695086676915,0.1661446948734354,0.013438480367295837,4.549846256562452,41,691,691,0,0.0,1.3546059168719413,2.175776314882744
145,scout_v2,1148297,732,0.04256373798653694,2.292166962938638,0.015768695086676915,0.1661446948734354,0.013438480367295837,4.549846256562452,41,691,691,0,0.3333333333333333,0.8,0.8
146,raw_v2,1156216,1670,0.07736724625629313,1.2618083239561928,0.002960028530008081,0.18152073441916852,0.0171528604562835,6.602552677039319,57,1613,1613,0,0.0,1.346810446175211,2.824635529331349
146,scout_v2,1156216,1670,0.07736724625629313,1.2618083239561928,0.002960028530008081,0.18152073441916852,0.0171528604562835,6.602552677039319,54,1616,1616,0,0.1958762886597938,0.8,0.8
147,raw_v2,1164135,1184,0.03953534330314367,2.3403369723352316,0.011200908050611066,0.1046760856884796,0.011422193136807146,5.109427030471714,163,1021,1021,0,0.0,1.2011346647565073,1.4219796661783852
147,scout_v2,1164135,1184,0.03953534330314367,2.3403369723352316,0.011200908050611066,0.1046760856884796,0.011422193136807146,5.109427030471714,159,1025,1025,0,0.5174825174825175,0.8,0.8
148,raw_v2,1172054,894,0.10770074265624882,2.9098331533715194,0.009936066539719126,0.1255996212560327,0.007726636532135934,3.996762860540913,104,790,790,0,0.0,1.3450067166686595,1.6699482230817049
148,scout_v2,1172054,894,0.10770074265624882,2.9098331533715194,0.009936066539719126,0.1255996212560327,0.007726636532135934,3.996762860540913,103,791,791,0,0.5648148148148148,0.8,0.8
149,raw_v2,1179973,1157,0.030599027637614955,3.0248083973644304,0.005985474650113351,0.16324642912117573,0.0073656712680980905,5.551452125156997,61,1096,1096,0,0.0,1.3724644396588466,2.080299691788931
149,scout_v2,1179973,1157,0.030599027637614955,3.0248083973644304,0.005985474650113351,0.16324642912117573,0.0073656712680980905,5.551452125156997,61,1096,1096,0,0.3617021276595745,0.8,0.8
150,raw_v2,1187892,1175,0.023476616240371482,3.785602243333461,0.013981311670069371,0.07688976339598601,0.01728060511482532,3.5602448552504127,205,970,970,0,0.0,1.1262769532983987,1.323173226680666
150,scout_v2,1187892,1175,0.023476616240371482,3.785602243333461,0.013981311670069371,0.07688976339598601,0.01728060511482532,3.5602448552504127,203,972,972,0,0.5409836065573771,0.8,0.8
151,raw_v2,1195811,1202,0.016104703219555934,3.9504034498566574,0.0038905624980614365,0.16616024304084467,0.01886161302795379,3.3280226191147038,77,1125,1125,0,0.0,1.3310965911242028,1.8578318773427367
151,scout_v2,1195811,1202,0.016104703219555934,3.9504034498566574,0.0038905624980614365,0.16616024304084467,0.01886161302795379,3.3280226191147038,75,1127,1127,0,0.3389830508474576,0.8,0.8
152,raw_v2,1203730,1135,0.028756472940194407,3.1673282703634094,0.004278356590543515,0.07311987139299324,0.015212735240610212,5.10966875520159,205,930,930,0,0.0,1.1140918324953515,1.3387404533095162
152,scout_v2,1203730,1135,0.028756472940194407,3.1673282703634094,0.004278356590543515,0.07311987139299324,0.015212735240610212,5.10966875520159,204,931,931,0,0.5573770491803278,0.8,0.8
153,raw_v2,1211649,1042,0.01789230926729265,3.3816809634887024,0.0014001650120977183,0.1613322179960484,0.012623598346838714,4.177764433725015,64,978,978,0,0.0,1.318017760663064,1.68103834986226
153,scout_v2,1211649,1042,0.01789230926729265,3.3816809634887024,0.0014001650120977183,0.1613322179960484,0.012623598346838714,4.177764433725015,64,978,978,0,0.35353535353535354,0.8,0.8
154,raw_v2,1219568,996,0.05875474882601451,2.555195959477308,0.006277659781173264,0.18689673002780774,0.014319452250306505,2.6424032275741625,24,972,972,0,0.0,1.4480845161942801,1.8359375757647258
154,scout_v2,1219568,996,0.05875474882601451,2.555195959477308,0.006277659781173264,0.18689673002780774,0.014319452250306505,2.6424032275741625,25,971,971,0,0.15217391304347827,0.8,0.8
155,raw_v2,1227487,859,0.05989133162916819,1.3520074810105434,0.007192085590259157,0.17766577099171807,0.01604154069874925,2.455667481088397,33,826,826,0,0.0,1.3400849087971904,1.4673728998021736
155,scout_v2,1227487,859,0.05989133162916819,1.3520074810105434,0.007192085590259157,0.17766577099171807,0.01604154069874925,2.455667481088397,34,825,825,0,0.2413793103448276,0.8,0.8
156,raw_v2,1235406,1308,0.042958760808903575,2.365172344035626,0.019527713489508727,0.18759307586045348,0.018188891857313014,5.251621171460315,40,1268,1268,0,0.0,1.4313342938450413,2.4103877964041818
156,scout_v2,1235406,1308,0.042958760808903575,2.365172344035626,0.019527713489508727,0.18759307586045348,0.018188891857313014,5.251621171460315,39,1269,1269,0,0.13636363636363635,0.8,0.8
157,raw_v2,1243325,1192,0.0342623303373324,1.9973000816368178,0.0075106431606655555,0.09565344907856901,0.017141029375797995,6.956706704985907,170,1022,1022,0,0.0,1.1606288638148359,1.44349751858819
157,scout_v2,1243325,1192,0.0342623303373324,1.9973000816368178,0.0075106431606655555,0.09565344907856901,0.017141029375797995,6.956706704985907,170,1022,1022,0,0.5702479338842975,0.8,0.8
158,raw_v2,1251244,1612,0.09386178753050725,1.871961807923461,0.008215254594750046,0.12605849531972219,0.004198480683889872,6.910652477323307,167,1445,1445,0,0.0,1.2330797646775427,1.4088282338655023
158,scout_v2,1251244,1612,0.09386178753050725,1.871961807923461,0.008215254594750046,0.12605849531972219,0.004198480683889872,6.910652477323307,165,1447,1447,0,0.4782608695652174,0.8,0.8
159,raw_v2,1259163,979,0.10174928208268373,2.019289576466834,0.0005237383415302555,0.09025227557608333,0.01434991095949773,5.437595522919279,148,831,831,0,0.0,1.1650227879928763,1.357850758006598
159,scout_v2,1259163,979,0.10174928208268373,2.019289576466834,0.0005237383415302555,0.09025227557608333,0.01434991095949773,5.437595522919279,148,831,831,0,0.5,0.8,0.8
160,raw_v2,1267082,720,0.06502682677217166,3.748423434048391,0.008313437505714578,0.19609695473108174,0.014134242714153328,3.1475310942258083,18,702,702,0,0.0,1.8343308762438595,2.5365979662302607
160,scout_v2,1267082,720,0.06502682677217166,3.748423434048391,0.008313437505714578,0.19609695473108174,0.014134242714153328,3.1475310942258083,18,702,702,0,0.15151515151515152,0.8,0.8
161,raw_v2,1275001,1451,0.020559982142360794,4.217080432376107,0.014113780052034022,0.16505812912370207,0.0006667402937738554,5.392361637031385,91,1360,1360,0,0.0,1.3057194920526134,1.7473351975715201
161,scout_v2,1275001,1451,0.020559982142360794,4.217080432376107,0.014113780052034022,0.16505812912370207,0.0006667402937738554,5.392361637031385,91,1360,1360,0,0.34615384615384615,0.8,0.8
162,raw_v2,1282920,916,0.09224363465046549,3.3232200056725185,0.007771561923483863,0.15350967963838588,0.001135425164925541,4.213970464490126,66,850,850,0,0.0,1.4992876662736108,2.033681519627843
162,scout_v2,1282920,916,0.09224363465046549,3.3232200056725185,0.007771561923483863,0.15350967963838588,0.001135425164925541,4.213970464490126,65,851,851,0,0.36082474226804123,0.8,0.8
163,raw_v2,1290839,864,0.030937246618171342,3.2735717746510398,0.0034830656210650423,0.12220538729515236,0.008457833594243647,2.009442494607935,102,762,762,0,0.0,1.2215587855527066,1.5070235544938824
163,scout_v2,1290839,864,0.030937246618171342,3.2735717746510398,0.0034830656210650423,0.12220538729515236,0.008457833594243647,2.009442494607935,101,763,763,0,0.509090909090909,0.8,0.8
164,raw_v2,1298758,916,0.03199727980713645,1.9392024526958465,0.007276391165960643,0.13142439596453967,0.014995957496723462,5.5287314096161415,90,826,826,0,0.0,1.2421215145503974,1.5862597746886924
164,scout_v2,1298758,916,0.03199727980713645,1.9392024526958465,0.007276391165960643,0.13142439596453967,0.014995957496723462,5.5287314096161415,91,825,825,0,0.5652173913043478,0.8,0.8
165,raw_v2,1306677,987,0.032137693551101056,3.465899403823401,0.006990666532568084,0.09940577950673665,0.007293489048259667,5.6359135984636275,154,833,833,0,0.0,1.1773793830115216,1.5007184259597695
165,scout_v2,1306677,987,0.032137693551101056,3.465899403823401,0.006990666532568084,0.09940577950673665,0.007293489048259667,5.6359135984636275,150,837,837,0,0.5338983050847458,0.8,0.8
166,raw_v2,1314596,1548,0.08186702467847977,3.056413170226431,0.013191507955218292,0.0768108132540246,0.010410873759697268,3.144526115606663,255,1293,1293,0,0.0,1.1386802498424236,1.3285403697073923
166,scout_v2,1314596,1548,0.08186702467847977,3.056413170226431,0.013191507955218292,0.0768108132540246,0.010410873759697268,3.144526115606663,253,1295,1295,0,0.4827586206896552,0.8,0.8
167,raw_v2,1322515,1293,0.06563229288461367,3.6533539482448862,0.018929794537352124,0.1368748763447845,0.005031297814071878,6.318961833746234,118,1175,1175,0,0.0,1.3977892932476152,2.0838385737974416
167,scout_v2,1322515,1293,0.06563229288461367,3.6533539482448862,0.018929794537352124,0.1368748763447845,0.005031297814071878,6.318961833746234,117,1176,1176,0,0.460431654676259,0.8,0.8
168,raw_v2,1330434,1247,0.10714228356789471,1.7309542834300116,0.015821401016863294,0.1503711225811397,0.004159691732265376,4.4672162275442115,81,1166,1166,0,0.0,1.3089794043911562,1.5119111139613188
168,scout_v2,1330434,1247,0.10714228356789471,1.7309542834300116,0.015821401016863294,0.1503711225811397,0.004159691732265376,4.4672162275442115,78,1169,1169,0,0.3448275862068966,0.8,0.8
169,raw_v2,1338353,1617,0.08604766276373091,1.396607218316637,0.019410246686153772,0.0866433015449509,0.010533534438960544,3.0200940121515414,261,1356,1356,0,0.0,1.1456875551457497,1.2252591807196604
169,scout_v2,1338353,1617,0.08604766276373091,1.396607218316637,0.019410246686153772,0.0866433015449509,0.010533534438960544,3.0200940121515414,263,1354,1354,0,0.5555555555555556,0.8,0.8
170,raw_v2,1346272,1117,0.0577704205896124,1.9281395129992056,0.011120998606241456,0.1936447257395474,0.0028040827702438343,6.402945134881829,21,1096,1096,0,0.0,1.409999198444663,1.765753894243673
170,scout_v2,1346272,1117,0.0577704205896124,1.9281395129992056,0.011120998606241456,0.1936447257395474,0.0028040827702438343,6.402945134881829,21,1096,1096,0,0.04878048780487805,0.8,0.8
171,raw_v2,1354191,1777,0.05206584410805981,3.3319491552422704,0.012413348983794816,0.13250541215227868,0.012335166577347755,2.9203047658948353,180,1597,1597,0,0.0,1.2853364585783154,1.746116414252012
171,scout_v2,1354191,1777,0.05206584410805981,3.3319491552422704,0.012413348983794816,0.13250541215227868,0.012335166577347755,2.9203047658948353,179,1598,1598,0,0.48868778280542985,0.8,0.8
172,raw_v2,1362110,1680,0.11464877661874769,2.693543013329159,0.013157189591492325,0.19888309631540585,0.0008603823629498742,3.047529985024038,28,1652,1652,0,0.0,1.6327397377672885,2.1480051461775913
172,scout_v2,1362110,1680,0.11464877661874769,2.693543013329159,0.013157189591492325,0.19888309631540585,0.0008603823629498742,3.047529985024038,30,1650,1650,0,0.19230769230769232,0.8,0.8
173,raw_v2,1370029,1252,0.03249587744984855,2.449567901830611,0.0006842252933178949,0.16758801785383154,0.014138863166960587,5.801079895127349,61,1191,1191,0,0.0,1.3668871723606821,2.525968126253999
173,scout_v2,1370029,1252,0.03249587744984855,2.449567901830611,0.0006842252933178949,0.16758801785383154,0.014138863166960587,5.801079895127349,60,1192,1192,0,0.30927835051546393,0.8,0.8
174,raw_v2,1377948,1317,0.0960477932050748,4.296411726894579,0.0059072615228728175,0.11277422496234382,0.013912083184727307,5.9345486694294145,159,1158,1158,0,0.0,1.4872947148268987,2.025564797997527
174,scout_v2,1377948,1317,0.0960477932050748,4.296411726894579,0.0059072615228728175,0.11277422496234382,0.013912083184727307,5.9345486694294145,160,1157,1157,0,0.5157232704402516,0.8,0.8
175,raw_v2,1385867,1383,0.09738665964026855,4.382031268893034,0.009770474444994117,0.14258190056911732,0.009786908623283708,6.242194603692514,115,1268,1268,0,0.0,1.7351702722923963,2.3224910430885695
175,scout_v2,1385867,1383,0.09738665964026855,4.382031268893034,0.009770474444994117,0.14258190056911732,0.009786908623283708,6.242194603692514,116,1267,1267,0,0.44370860927152317,0.8,0.8
176,raw_v2,1393786,1502,0.07245095451677713,4.0404082322751025,0.004756586792312261,0.042291873124944215,0.0037860841236235054,5.212918736659526,321,1181,1181,0,0.0,1.066682361123008,1.2187113261510412
176,scout_v2,1393786,1502,0.07245095451677713,4.0404082322751025,0.004756586792312261,0.042291873124944215,0.0037860841236235054,5.212918736659526,320,1182,1182,0,0.47651006711409394,0.8,0.8
177,raw_v2,1401705,1235,0.06455917453267429,3.6918034896512744,0.012488956439173169,0.050714969071172886,0.0051472503964131834,2.3688054352607573,251,984,984,0,0.0,1.073013928806042,1.1979292862758426
177,scout_v2,1401705,1235,0.06455917453267429,3.6918034896512744,0.012488956439173169,0.050714969071172886,0.0051472503964131834,2.3688054352607573,252,983,983,0,0.5401459854014599,0.8,0.8
178,raw_v2,1409624,1800,0.042376851102815014,4.338428291706046,0.00020796167733535542,0.10330917443429184,0.01267115903419763,6.274797448249206,264,1536,1536,0,0.0,1.2206799456618034,1.8124547309550514
178,scout_v2,1409624,1800,0.042376851102815014,4.338428291706046,0.00020796167733535542,0.10330917443429184,0.01267115903419763,6.274797448249206,262,1538,1538,0,0.5515695067264574,0.8,0.8
179,raw_v2,1417543,989,0.06304311211992919,1.7124847043332136,0.002742967474781355,0.041398815647769684,0.016171297542973546,5.528489225531523,215,774,774,0,0.0,1.053860275168058,1.1015248806029074
179,scout_v2,1417543,989,0.06304311211992919,1.7124847043332136,0.002742967474781355,0.041398815647769684,0.016171297542973546,5.528489225531523,214,775,775,0,0.5309734513274337,0.8,0.8
180,raw_v2,1425462,953,0.08062315508665155,2.5405022548522123,0.005315861329810256,0.08386477920716333,0.000608478945961346,4.427908379799369,158,795,795,0,0.0,1.1524820247384766,1.282268551315504
180,scout_v2,1425462,953,0.08062315508665155,2.5405022548522123,0.005315861329810256,0.08386477920716333,0.000608478945961346,4.427908379799369,157,796,796,0,0.53,0.8,0.8
181,raw_v2,1433381,1772,0.10620363468744183,3.4084632933505805,0.019711882652805424,0.15944051258693487,0.00039974400858016067,4.736804896157088,102,1670,1670,0,0.0,1.6184841332082185,2.0681867374460596
181,scout_v2,1433381,1772,0.10620363468744183,3.4084632933505805,0.019711882652805424,0.15944051258693487,0.00039974400858016067,4.736804896157088,101,1671,1671,0,0.32666666666666666,0.8,0.8
182,raw_v2,1441300,994,0.04314003733759279,2.2678818218812395,0.018532499026262608,0.06334625792291906,0.015238136717270999,6.345540884669189,190,804,804,0,0.0,1.0956761545273577,1.1713752298514595
182,scout_v2,1441300,994,0.04314003733759279,2.2678818218812395,0.018532499026262608,0.06334625792291906,0.015238136717270999,6.345540884669189,190,804,804,0,0.5098039215686274,0.8,0.8
183,raw_v2,1449219,1509,0.11830326440865321,2.211062638202897,0.011752144395171872,0.02399574258020634,0.0029184030454467626,4.650548999887411,359,1150,1150,0,0.0,1.0224016532793747,1.0567691678323996
183,scout_v2,1449219,1509,0.11830326440865321,2.211062638202897,0.011752144395171872,0.02399574258020634,0.0029184030454467626,4.650548999887411,358,1151,1151,0,0.4791666666666667,0.8,0.8
184,raw_v2,1457138,1528,0.05295715253490845,2.277938347542467,0.019686065798085146,0.17203158287792644,0.012551419804835333,2.4851923713205024,68,1460,1460,0,0.0,1.365086735870568,1.5926039151563667
184,scout_v2,1457138,1528,0.05295715253490845,2.277938347542467,0.019686065798085146,0.17203158287792644,0.012551419804835333,2.4851923713205024,64,1464,1464,0,0.2571428571428571,0.8,0.8
185,raw_v2,1465057,823,0.06043882792374576,3.1981399205475043,0.008319385250322487,0.09527773275633593,0.008315355295626919,6.914041461702309,127,696,696,0,0.0,1.2342172366531388,1.6433941685142854
185,scout_v2,1465057,823,0.06043882792374576,3.1981399205475043,0.008319385250322487,0.09527773275633593,0.008315355295626919,6.914041461702309,127,696,696,0,0.59,0.8,0.8
186,raw_v2,1472976,1796,0.07601509347090216,2.0017147872508083,0.015307347198920558,0.15381998228302138,0.016657400210928524,6.2383625941673815,115,1681,1681,0,0.0,1.3399835783990732,2.2853755193303913
186,scout_v2,1472976,1796,0.07601509347090216,2.0017147872508083,0.015307347198920558,0.15381998228302138,0.016657400210928524,6.2383625941673815,115,1681,1681,0,0.37267080745341613,0.8,0.8
187,raw_v2,1480895,762,0.03969646075416597,1.8641502666113279,0.015847758509150076,0.07406014372374557,0.01673291979205135,6.697032807044769,131,631,631,0,0.0,1.1262921830630717,1.5770859619220825
187,scout_v2,1480895,762,0.03969646075416597,1.8641502666113279,0.015847758509150076,0.07406014372374557,0.01673291979205135,6.697032807044769,131,631,631,0,0.5625,0.8,0.8
188,raw_v2,1488814,1352,0.082320512021236,2.0196812536236446,0.0024297592434153214,0.13272715259407894,0.011409625446590597,3.2680732608806804,133,1219,1219,0,0.0,1.2856779487608094,1.4806631921347753
188,scout_v2,1488814,1352,0.082320512021236,2.0196812536236446,0.0024297592434153214,0.13272715259407894,0.011409625446590597,3.2680732608806804,133,1219,1219,0,0.47953216374269003,0.8,0.8
189,raw_v2,1496733,970,0.09472215920635033,2.8203346226883257,0.012029025795231121,0.062211248592591833,0.015906131637034325,3.767390773537011,180,790,790,0,0.0,1.106310168197942,1.2475051842372171
189,scout_v2,1496733,970,0.09472215920635033,2.8203346226883257,0.012029025795231121,0.062211248592591833,0.015906131637034325,3.767390773537011,180,790,790,0,0.504424778761062,0.8,0.8
190,raw_v2,1504652,1054,0.09590167049157286,4.260739229450374,0.014886051193980532,0.16069047528300454,0.004048831715696057,4.007975363556557,60,994,994,0,0.0,2.048243447197921,2.4800538606680727
190,scout_v2,1504652,1054,0.09590167049157286,4.260739229450374,0.014886051193980532,0.16069047528300454,0.004048831715696057,4.007975363556557,58,996,996,0,0.34831460674157305,0.8,0.8
191,raw_v2,1512571,1706,0.04315069327878805,2.4568748352041148,0.01572565091474223,0.12569828892786244,0.0018050639660099012,2.255093492829288,199,1507,1507,0,0.0,1.2280747478094962,1.422951960291786
191,scout_v2,1512571,1706,0.04315069327878805,2.4568748352041148,0.01572565091474223,0.12569828892786244,0.0018050639660099012,2.255093492829288,199,1507,1507,0,0.5277777777777778,0.8,0.8
192,raw_v2,1520490,1659,0.11285193376159289,2.779847115657793,0.018677113747845468,0.1532003145218544,0.006836563890421936,2.7265766957860826,102,1557,1557,0,0.0,1.446238408391874,1.7769143805582375
192,scout_v2,1520490,1659,0.11285193376159289,2.779847115657793,0.018677113747845468,0.1532003145218544,0.006836563890421936,2.7265766957860826,100,1559,1559,0,0.3402777777777778,0.8,0.8
193,raw_v2,1528409,1359,0.11820439483086569,2.995800959025657,0.014113888475048962,0.15304296460418831,0.000992684187883297,2.5893044448388673,95,1264,1264,0,0.0,1.4838325670657786,1.8948414526173005
193,scout_v2,1528409,1359,0.11820439483086569,2.995800959025657,0.014113888475048962,0.15304296460418831,0.000992684187883297,2.5893044448388673,94,1265,1265,0,0.3875968992248062,0.8,0.8
194,raw_v2,1536328,849,0.039697155672272,1.483646756609739,0.008805225206622157,0.1355533382416074,0.003008302401767693,5.448563928118105,78,771,771,0,0.0,1.2356404544688555,1.3557907028217129
194,scout_v2,1536328,849,0.039697155672272,1.483646756609739,0.008805225206622157,0.1355533382416074,0.003008302401767693,5.448563928118105,79,770,770,0,0.5053763440860215,0.8,0.8
195,raw_v2,1544247,796,0.03528339664934175,1.2399105147981215,0.016577585583777664,0.08975405040687892,0.009507211902446243,5.023450836747886,139,657,657,0,0.0,1.1367853158151051,1.2156948819355506
195,scout_v2,1544247,796,0.03528339664934175,1.2399105147981215,0.016577585583777664,0.08975405040687892,0.009507211902446243,5.023450836747886,138,658,658,0,0.5445544554455446,0.8,0.8
196,raw_v2,1552166,1402,0.03547471884579427,1.7392776359602644,0.0159445471057378,0.07714825628988393,0.006661646845128447,6.152940936101001,248,1154,1154,0,0.0,1.1203525810158583,1.187270717539091
196,scout_v2,1552166,1402,0.03547471884579427,1.7392776359602644,0.0159445471057378,0.07714825628988393,0.006661646845128447,6.152940936101001,248,1154,1154,0,0.5493827160493827,0.8,0.8
197,raw_v2,1560085,1581,0.11968787356009498,3.017211172788725,0.014971965593932197,0.1519749454944782,0.00949735852363913,5.598560893657572,120,1461,1461,0,0.0,1.5973711131302566,2.1008560712219446
197,scout_v2,1560085,1581,0.11968787356009498,3.017211172788725,0.014971965593932197,0.1519749454944782,0.00949735852363913,5.598560893657572,123,1458,1458,0,0.4437869822485207,0.8,0.8
198,raw_v2,1568004,1008,0.06072027412586432,2.254433195573726,0.010708214552502733,0.03912050599489911,0.003855680894712259,2.0763322589057926,223,785,785,0,0.0,1.0434710160890772,1.0812980336354883
198,scout_v2,1568004,1008,0.06072027412586432,2.254433195573726,0.010708214552502733,0.03912050599489911,0.003855680894712259,2.0763322589057926,222,786,786,0,0.5047619047619047,0.8,0.8
199,raw_v2,1575923,1255,0.09407196540899548,4.158132550816931,0.002246880639425568,0.06766223477929366,0.003499812564031983,5.922741771888239,221,1034,1034,0,0.0,1.199082039392247,1.5041717670438859
199,scout_v2,1575923,1255,0.09407196540899548,4.158132550816931,0.002246880639425568,0.06766223477929366,0.003499812564031983,5.922741771888239,218,1037,1037,0,0.4918032786885246,0.8,0.8
200,raw_v2,1583842,1422,0.06102182333208749,1.2776714093116879,0.0057511694857000474,0.19027175898089396,0.006290571691146352,5.256019639801375,35,1387,1387,0,0.0,1.3569635384788699,1.5104732631387674
200,scout_v2,1583842,1422,0.06102182333208749,1.2776714093116879,0.0057511694857000474,0.19027175898089396,0.006290571691146352,5.256019639801375,35,1387,1387,0,0.1076923076923077,0.8,0.8
201,raw_v2,1591761,1472,0.11639715702217235,4.214609391155085,0.009968383622155222,0.08873917931146935,0.0012668382436396496,5.6672347217637515,235,1237,1237,0,0.0,1.3960856447398116,1.7121746167308562
201,scout_v2,1591761,1472,0.11639715702217235,4.214609391155085,0.009968383622155222,0.08873917931146935,0.0012668382436396496,5.6672347217637515,234,1238,1238,0,0.5384615384615384,0.8,0.8
202,raw_v2,1599680,1242,0.032575927083383555,3.070416288397641,0.015557293077546622,0.09153553224741824,0.009250834909155495,5.769228570246371,196,1046,1046,0,0.0,1.1544083366293727,1.4759774598968864
202,scout_v2,1599680,1242,0.032575927083383555,3.070416288397641,0.015557293077546622,0.09153553224741824,0.009250834909155495,5.769228570246371,197,1045,1045,0,0.5695364238410596,0.8,0.8
203,raw_v2,1607599,868,0.0376512592423047,2.0500048770736585,0.014546042149407778,0.1582516966696323,0.014808255140668237,2.05576338387165,47,821,821,0,0.0,1.329096243963317,1.4893841359416335
203,scout_v2,1607599,868,0.0376512592423047,2.0500048770736585,0.014546042149407778,0.1582516966696323,0.014808255140668237,2.05576338387165,48,820,820,0,0.27631578947368424,0.8,0.8
204,raw_v2,1615518,1230,0.11940606817696299,2.5042924872880032,0.015932764570684356,0.10515384698432935,0.014470935353558754,5.959852904808809,158,1072,1072,0,0.0,1.2801417842394882,1.705423921410742
204,scout_v2,1615518,1230,0.11940606817696299,2.5042924872880032,0.015932764570684356,0.10515384698432935,0.014470935353558754,5.959852904808809,157,1073,1073,0,0.5208333333333334,0.8,0.8
205,raw_v2,1623437,1306,0.11902039613530932,2.44157267313709,0.00454498391519919,0.1454025921127223,0.01795805338626706,6.1573859613963835,102,1204,1204,0,0.0,1.4458287521682567,2.3390468415392034
205,scout_v2,1623437,1306,0.11902039613530932,2.44157267313709,0.00454498391519919,0.1454025921127223,0.01795805338626706,6.1573859613963835,103,1203,1203,0,0.41134751773049644,0.8,0.8
206,raw_v2,1631356,859,0.11380741705285152,2.388935234554798,0.00522789713146443,0.12412181100910744,0.0006529424813219986,3.657111484698559,88,771,771,0,0.0,1.2796522770072634,1.606520983985451
206,scout_v2,1631356,859,0.11380741705285152,2.388935234554798,0.00522789713146443,0.12412181100910744,0.0006529424813219986,3.657111484698559,89,770,770,0,0.45454545454545453,0.8,0.8
207,raw_v2,1639275,1604,0.03542553417597785,3.690862260588312,0.005071106788617334,0.185205058013289,0.00405727341970884,5.2682525178082305,52,1552,1552,0,0.0,1.4070322283429244,1.9361670357844367
207,scout_v2,1639275,1604,0.03542553417597785,3.690862260588312,0.005071106788617334,0.185205058013289,0.00405727341970884,5.2682525178082305,51,1553,1553,0,0.19540229885057472,0.8,0.8
208,raw_v2,1647194,1352,0.02015976506684033,4.078013144060234,0.017652272096105637,0.14881943203639605,0.0041707398726807485,2.068188021679558,123,1229,1229,0,0.0,1.2989338876833914,1.7129616591879668
208,scout_v2,1647194,1352,0.02015976506684033,4.078013144060234,0.017652272096105637,0.14881943203639605,0.0041707398726807485,2.068188021679558,121,1231,1231,0,0.5033112582781457,0.8,0.8
209,raw_v2,1655113,1153,0.061613234419137054,3.8546153661715605,0.011293271976134785,0.11238540553608045,0.001999108952894677,6.168765417411862,153,1000,1000,0,0.0,1.2551323624634905,1.7617496561269093
209,scout_v2,1655113,1153,0.061613234419137054,3.8546153661715605,0.011293271976134785,0.11238540553608045,0.001999108952894677,6.168765417411862,152,1001,1001,0,0.5419847328244275,0.8,0.8
210,raw_v2,1663032,1331,0.08718879769031644,3.6882342386335427,0.000615140829211629,0.04740860022244944,0.013409689075245111,4.8162972313937,258,1073,1073,0,0.0,1.0786606077802594,1.2659124084976734
210,scout_v2,1663032,1331,0.08718879769031644,3.6882342386335427,0.000615140829211629,0.04740860022244944,0.013409689075245111,4.8162972313937,258,1073,1073,0,0.5161290322580645,0.8,0.8
211,raw_v2,1670951,1135,0.06594274435643324,4.463273032286604,0.0004774111807799741,0.17878903342123903,0.003524405538453601,5.066930264836076,37,1098,1098,0,0.0,1.8779324555084835,2.5812454709307664
211,scout_v2,1670951,1135,0.06594274435643324,4.463273032286604,0.0004774111807799741,0.17878903342123903,0.003524405538453601,5.066930264836076,37,1098,1098,0,0.16666666666666666,0.8,0.8
212,raw_v2,1678870,786,0.06698928539319883,3.8043538860985153,0.004394734749110763,0.023832990037899227,0.01573695905573093,2.9927641183722313,185,601,601,0,0.0,1.025652718023366,1.063560473213521
212,scout_v2,1678870,786,0.06698928539319883,3.8043538860985153,0.004394734749110763,0.023832990037899227,0.01573695905573093,2.9927641183722313,183,603,603,0,0.47297297297297297,0.8,0.8
213,raw_v2,1686789,1487,0.11039188669310136,2.856252552221177,0.003299992099856006,0.027225665518884334,0.015307383684882171,5.50587285600501,335,1152,1152,0,0.0,1.0364345291864168,1.0929811145770694
213,scout_v2,1686789,1487,0.11039188669310136,2.856252552221177,0.003299992099856006,0.027225665518884334,0.015307383684882171,5.50587285600501,333,1154,1154,0,0.5189873417721519,0.8,0.8
214,raw_v2,1694708,832,0.0158149849118736,4.358291812680695,0.013178928263045175,0.024887842371940742,0.00963124255289029,3.0525398318392987,196,636,636,0,0.0,1.0198923642289266,1.041928335335189
214,scout_v2,1694708,832,0.0158149849118736,4.358291812680695,0.013178928263045175,0.024887842371940742,0.00963124255289029,3.0525398318392987,196,636,636,0,0.44,0.8,0.8
215,raw_v2,1702627,1583,0.05583773260137053,3.6901421407611714,0.005775623492157023,0.07542882494555057,0.012567170014186892,2.982721529055141,275,1308,1308,0,0.0,1.1376448990701908,1.3997410197679763
